pID,conditions,ts,headsetDetected,headsetPosX,headsetPosY,headsetPosZ,headsetRot,leftDetected,leftControllerPosX,leftControllerPosY,leftControllerPosZ,leftControllerRot,leftTrigger,leftGrip,leftPrimaryButton,leftSecondaryButton,leftPrimary2DAxisClick,leftThumbstickX,leftThumbstickY,rightDetected,rightControllerPosX,rightControllerPosY,rightControllerPosZ,rightControllerRot,rightTrigger,rightGrip,rightPrimaryButton,rightSecondaryButton,rightPrimary2DAxisClick,rightThumbstickX,rightThumbstickY
2,"Environment: 1, AimModifier: 2",5.122775,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.124093,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",5.146722,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",6.372792,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.122497,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.133666,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.13757,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.141514,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.143984,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.146368,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.149341,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.151574,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.15349,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
2,"Environment: 1, AimModifier: 2",7.15603,false,0,0,0,NA,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2,false,0,0,0,NA,-1,-1,-1,-1,-1,-2,-2
